REF_AREA_LABEL,REF_AREA,INDICATOR_LABEL,INDICATOR,YEAR,VALUE
Eswatini,SWZ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1994,89.3
Eswatini,SWZ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,65
Eswatini,SWZ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,58.2
Eswatini,SWZ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,44.5
Ethiopia,ETH,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1995,73.5
Ethiopia,ETH,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1999,65.9
Ethiopia,ETH,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,41.3
Ethiopia,ETH,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,37.4
Ethiopia,ETH,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,33
Ethiopia,ETH,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,38.6
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1988,3.9
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1989,3.9
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1990,4
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1991,4.5
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1992,5.5
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1993,6.1
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1994,7.6
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1995,7.3
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1996,7.5
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1997,6.8
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1998,7
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1999,8.8
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,7.6
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,6.9
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,6.2
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,6
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,5.1
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,5
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,4.4
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,4
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,3.7
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,3.7
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,3.8
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,3.6
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,3.6
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,1.1
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,1.2
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,1.2
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,1
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,1
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.8
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.8
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0.8
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.8
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.8
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.7
Europe & Central Asia,ECS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2024,0.6
Fiji,FJI,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,5.4
Fiji,FJI,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,3.8
Fiji,FJI,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,1.6
Fiji,FJI,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,4.7
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1987,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.1
Finland,FIN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.2
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1970,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1975,0.4
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1979,0.3
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1984,0.4
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1990,0.2
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1996,0.2
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1997,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1998,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1999,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,0.2
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.1
France,FRA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.1
Gabon,GAB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,9.2
Gabon,GAB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,3.8
"Gambia, The",GMB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1998,78
"Gambia, The",GMB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,55.2
"Gambia, The",GMB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,34.2
"Gambia, The",GMB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,17.1
"Gambia, The",GMB,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,22
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1996,12.2
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1997,28.2
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1998,26.8
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1999,32.7
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,35
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,36.7
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,22.3
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,22.3
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,20.9
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,22.3
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,22.5
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,23.9
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,21.7
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,21.1
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,23.6
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,21.6
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,18.8
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,14.9
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,12
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,10.6
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,10.5
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,11.1
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,11
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,9.7
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,12
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,10.8
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,7.7
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,5.8
Georgia,GEO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2024,4.2
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1991,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1992,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1993,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1994,0.2
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1995,0.2
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1996,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1997,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1998,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1999,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,0.2
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.1
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.2
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0.3
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.6
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.7
Ghana,GHA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1987,78.2
Ghana,GHA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1988,77.4
Ghana,GHA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1991,80.4
Ghana,GHA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1998,65.3
Ghana,GHA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,60.9
Ghana,GHA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,41.8
Ghana,GHA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,39
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1995,1.2
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.3
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,0.4
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,0.6
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,0.9
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,0.4
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,0.7
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,0.6
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,0.4
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.6
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,1.1
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,1.5
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,2.1
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,1.5
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,2
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,2
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,1.4
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,1.1
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.2
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,1
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,1.1
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.7
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.6
Greece,GRC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.6
Grenada,GRD,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.8
